Date,Close/Last,Volume,Open,High,Low
08/19/2025,$9.30,83919,$9.47,$9.735,$8.85
08/18/2025,$9.62,17676,$9.25,$9.76,$9.25
08/15/2025,$9.33,25226,$9.51,$9.65,$9.33
08/14/2025,$9.41,44575,$9.79,$9.895,$9.38
08/13/2025,$9.94,82891,$10.01,$10.175,$9.78
08/12/2025,$10.11,133877,$9.66,$10.296,$9.19
08/11/2025,$9.95,35798,$9.70,$10.03,$9.44
08/08/2025,$9.60,27436,$9.70,$9.70,$9.485
08/07/2025,$9.53,44405,$9.78,$9.89,$9.2462
08/06/2025,$9.48,46085,$9.26,$9.73,$9.1936
